gene,SS0124_S14,SS0126_S16,SS0122_S12,SS0127_S17,SS0123_S13,SS0125_S15
NODE_80490_length_228_cov_3.277457_1,0,33,0,0,33,33
NODE_80500_length_228_cov_2.768786_1,0,197,106,0,115,72
NODE_80555_length_228_cov_2.208092_1,2,3508,1444,4,3858,4135
NODE_81101_length_228_cov_1.098266_1,16,21028,7434,32,27067,22115
NODE_81209_length_228_cov_1.075145_1,0,77,54,0,54,99
NODE_81263_length_228_cov_1.017341_1,0,167,207,0,256,207
NODE_81282_length_228_cov_1.005780_1,0,27,7,0,20,67
NODE_81366_length_227_cov_7421.279070_1,972,22,10,730,70,88
NODE_81375_length_227_cov_166.029070_1,1600,23,4,535,12,15
NODE_81379_length_227_cov_102.784884_1,26,0,0,17,0,0
NODE_81384_length_227_cov_51.500000_1,5,0,0,16,8,6
NODE_81424_length_227_cov_4.418605_1,0,196,36,0,154,123
NODE_81472_length_227_cov_2.232558_1,1,1697,692,0,891,1176
NODE_81526_length_227_cov_2.215116_1,4,5120,2176,16,4473,4223
NODE_81618_length_227_cov_1.633721_1,0,567,236,0,604,615
NODE_81624_length_227_cov_1.581395_1,0,198,95,0,254,442
NODE_81814_length_227_cov_1.116279_1,0,1052,545,0,1364,1455
NODE_82181_length_227_cov_1.098837_1,0,77,4,0,160,236
NODE_82208_length_227_cov_1.093023_1,0,376,113,0,217,214
NODE_82272_length_227_cov_1.023256_1,0,8,0,0,15,16
NODE_82396_length_226_cov_819.555556_1,22505,2,2,31763,14,19
NODE_82405_length_226_cov_88.900585_1,79,0,0,27,0,16
NODE_82406_length_226_cov_72.116959_1,7,0,0,32,0,0
NODE_82447_length_226_cov_4.473684_1,0,234,73,0,421,697
NODE_82509_length_226_cov_2.245614_1,0,19,6,0,34,40
NODE_82531_length_226_cov_2.245614_1,0,576,228,17,374,345
NODE_82573_length_226_cov_2.210526_1,0,299,136,0,567,456
NODE_82582_length_226_cov_2.134503_1,0,46,68,0,59,77
NODE_82631_length_226_cov_1.684211_1,0,29,17,0,42,79
NODE_82779_length_226_cov_1.122807_1,0,82,82,0,119,207
NODE_83355_length_226_cov_1.000000_1,0,8,6,0,38,34
NODE_83449_length_225_cov_2085.682353_1,64,0,0,22,0,0
NODE_83455_length_225_cov_94.817647_1,58,0,0,98,14,0
NODE_83474_length_225_cov_20.235294_1,113,0,0,150,0,0
NODE_83489_length_225_cov_8.076471_1,0,77,124,0,200,485
NODE_83494_length_225_cov_6.170588_1,34,6,6,12,0,0
NODE_83497_length_225_cov_5.335294_1,41,0,0,0,0,0
NODE_83498_length_225_cov_5.282353_1,0,1880,782,0,1572,2314
NODE_83554_length_225_cov_2.647059_1,0,126,50,0,135,99
NODE_83558_length_225_cov_2.529412_1,0,83,53,0,129,132
NODE_83701_length_225_cov_1.694118_1,2,3461,1148,14,4637,3969
NODE_83727_length_225_cov_1.676471_1,0,45,39,0,57,59
NODE_83746_length_225_cov_1.582353_1,0,193,39,0,292,415
NODE_84609_length_224_cov_164.112426_1,8,0,0,10,4,2
NODE_84675_length_224_cov_3.195266_1,0,174,34,0,187,87
NODE_84702_length_224_cov_2.698225_1,0,7,7,0,57,46
NODE_84723_length_224_cov_2.272189_1,3,3369,1642,0,4379,5534
NODE_84794_length_224_cov_2.236686_1,6,445,250,0,691,608
NODE_84796_length_224_cov_2.224852_1,0,272,143,0,317,325
NODE_84871_length_224_cov_1.692308_1,1,410,152,0,464,798
NODE_84888_length_224_cov_1.621302_1,0,0,14,0,19,21
NODE_84996_length_224_cov_1.136095_1,0,77,47,0,124,83
NODE_85176_length_224_cov_1.136095_1,4,2284,1646,1,4716,6002
NODE_85490_length_224_cov_1.118343_1,0,520,146,0,693,1015
NODE_85684_length_223_cov_179.541667_1,96,0,0,4,0,0
NODE_85688_length_223_cov_113.267857_1,28,0,0,1,8,0
NODE_85700_length_223_cov_35.726190_1,42,0,0,37,0,12
NODE_85747_length_223_cov_2.839286_1,0,1809,574,0,1028,1058
NODE_85771_length_223_cov_2.285714_1,0,521,192,0,247,259
NODE_85864_length_223_cov_2.250000_1,0,532,463,0,1084,1193
NODE_85938_length_223_cov_1.714286_1,7,6871,3409,2,8496,14708
NODE_85955_length_223_cov_1.708333_1,0,86,40,0,118,79
NODE_85971_length_223_cov_1.696429_1,0,162,88,0,79,101
NODE_86700_length_223_cov_1.071429_1,0,170,115,1,221,248
NODE_86853_length_222_cov_243.574850_1,437,0,0,107,0,0
NODE_86853_length_222_cov_243.574850_2,929,6,2,301,4,4
NODE_86856_length_222_cov_150.125749_1,2,4,0,8,0,2
NODE_86858_length_222_cov_108.622754_1,152,4,0,46,4,0
NODE_86859_length_222_cov_106.886228_1,66,0,0,6,0,0
NODE_86860_length_222_cov_97.485030_1,6,0,0,12,6,1
NODE_86865_length_222_cov_68.365269_1,14,0,0,19,4,0
NODE_86874_length_222_cov_38.323353_1,16,8,0,6,2,6
NODE_86875_length_222_cov_37.898204_1,9,0,1,0,2,0
NODE_86975_length_222_cov_2.299401_1,1,24,7,0,53,155
NODE_87053_length_222_cov_2.227545_1,0,293,118,0,242,315
NODE_87114_length_222_cov_1.712575_1,0,12,16,0,22,28
NODE_87989_length_221_cov_298.524096_1,156,0,0,244,0,0
NODE_87991_length_221_cov_171.283133_1,26,0,0,0,0,0
NODE_87993_length_221_cov_158.957831_1,325,0,0,92,2,16
NODE_87997_length_221_cov_105.831325_1,7,0,0,32,4,3
NODE_87998_length_221_cov_97.463855_1,107,0,2,28,6,20
NODE_88006_length_221_cov_57.975904_1,270,16,4,261,14,32
NODE_88011_length_221_cov_38.722892_1,4,0,0,16,14,10
NODE_88016_length_221_cov_30.897590_1,20,0,0,52,0,6
NODE_88231_length_221_cov_1.704819_1,0,126,35,0,517,920
NODE_88464_length_221_cov_1.156627_1,15,42812,9891,10,34437,34352
NODE_88982_length_221_cov_1.012048_1,0,110,50,0,165,220
NODE_89059_length_220_cov_878.030303_1,238,0,0,134,0,4
NODE_89061_length_220_cov_241.618182_1,57,0,0,44,0,0
NODE_89063_length_220_cov_226.551515_1,23,0,4,0,10,2
NODE_89065_length_220_cov_181.951515_1,21,0,0,2,0,0
NODE_89070_length_220_cov_64.284848_1,29,0,0,0,30,4
NODE_89085_length_220_cov_17.381818_1,39,0,0,37,0,0
NODE_89137_length_220_cov_2.745455_1,0,158,80,0,133,81
NODE_89292_length_220_cov_1.745455_1,8,110,38,0,41,39
NODE_89425_length_220_cov_1.163636_1,0,25,34,8,127,91
NODE_89709_length_220_cov_1.157576_1,0,57,12,0,87,197
NODE_90047_length_219_cov_1016.774390_1,118,0,0,43,0,0
NODE_90049_length_219_cov_548.000000_1,3524,2,0,2521,2,3
NODE_90051_length_219_cov_285.914634_1,260,0,0,220,0,0
NODE_90054_length_219_cov_122.768293_1,125,0,0,50,6,0
NODE_90061_length_219_cov_57.628049_1,22,4,0,9,2,0
NODE_90071_length_219_cov_29.268293_1,24,0,0,8,0,0
NODE_90101_length_219_cov_5.853659_1,0,739,197,0,503,364
NODE_90270_length_219_cov_1.750000_1,3,6081,2570,0,5002,5986
NODE_90536_length_219_cov_1.170732_1,0,737,230,2,794,1263
NODE_90537_length_219_cov_1.170732_1,0,62,60,0,128,78
NODE_90992_length_219_cov_1.006098_1,0,42,16,0,60,135
NODE_91060_length_218_cov_256.834356_1,72,0,0,18,0,0
NODE_91063_length_218_cov_147.349693_1,4,0,0,8,10,2
NODE_91064_length_218_cov_126.754601_1,287,2,0,228,0,0
NODE_91071_length_218_cov_38.098160_1,19,0,0,0,0,0
NODE_91159_length_218_cov_2.355828_1,0,7,4,0,26,28
NODE_91163_length_218_cov_2.355828_1,0,244,67,0,381,419
NODE_91180_length_218_cov_2.349693_1,0,109,25,0,135,306
NODE_91270_length_218_cov_1.766871_1,0,120,18,0,80,27
NODE_91273_length_218_cov_1.766871_1,0,4062,3736,1,3177,8524
NODE_91282_length_218_cov_1.754601_1,0,165,81,0,153,221
NODE_91700_length_218_cov_1.171779_1,0,41,48,0,54,64
NODE_92013_length_217_cov_14731.172840_1,70,0,0,8,0,0
NODE_92014_length_217_cov_1537.074074_1,5898,6,2,4933,2,3
NODE_92017_length_217_cov_273.327160_1,6,0,0,0,0,4
NODE_92019_length_217_cov_227.160494_1,329,8,20,234,14,6
NODE_92020_length_217_cov_220.574074_1,189,38,0,51,10,19
NODE_92025_length_217_cov_139.018519_1,122,46,26,35,8,20
NODE_92045_length_217_cov_38.333333_1,954,4,0,1229,0,0
NODE_92064_length_217_cov_14.962963_1,8,0,0,10,0,0
NODE_92168_length_217_cov_2.358025_1,3,38912,12577,34,23515,37536
NODE_92386_length_217_cov_1.185185_1,0,246,125,0,395,427
NODE_92396_length_217_cov_1.185185_1,0,68,44,0,133,130
NODE_92634_length_217_cov_1.179012_1,0,88,41,0,207,258
NODE_92879_length_217_cov_1.067901_1,0,93,56,0,198,348
NODE_93008_length_216_cov_974.993789_1,24,0,0,42,0,0
NODE_93012_length_216_cov_440.925466_1,1855,1,2,3094,2,1
NODE_93016_length_216_cov_277.608696_1,57,0,0,88,0,0
NODE_93017_length_216_cov_255.739130_1,16,2,0,64,0,0
NODE_93041_length_216_cov_35.391304_1,54,4,0,27,0,10
NODE_93139_length_216_cov_2.385093_1,0,198,34,0,255,244
NODE_93282_length_216_cov_1.701863_1,0,18,0,0,23,55
NODE_93375_length_216_cov_1.192547_1,3,3587,1322,0,4332,4211
NODE_93667_length_216_cov_1.186335_1,0,6,0,0,32,4
NODE_93894_length_216_cov_1.043478_1,12,18066,10378,16,14627,18454
NODE_93953_length_216_cov_0.931677_1,0,42,20,0,62,100
NODE_93992_length_215_cov_456.975000_1,750,12,0,531,0,0
NODE_93998_length_215_cov_178.318750_1,105,0,0,44,0,4
NODE_94011_length_215_cov_53.025000_1,182,0,0,142,0,0
NODE_94073_length_215_cov_3.000000_1,0,334,162,0,711,642
NODE_94192_length_215_cov_1.800000_1,0,286,129,0,412,622
NODE_94259_length_215_cov_1.537500_1,1,9326,1861,11,4278,4896
NODE_94600_length_215_cov_1.193750_1,0,95,105,0,209,288
NODE_94776_length_215_cov_1.181250_1,0,168,38,0,75,72
NODE_95030_length_214_cov_268.773585_1,563,0,0,477,0,0
NODE_95038_length_214_cov_190.786164_1,442,0,0,566,0,2
NODE_95039_length_214_cov_147.075472_1,119,38,2,40,0,16
NODE_95047_length_214_cov_54.836478_1,165,4,0,38,0,0
NODE_95053_length_214_cov_25.339623_1,34,0,0,130,0,0
NODE_95062_length_214_cov_15.704403_1,84,0,0,78,0,0
NODE_95111_length_214_cov_3.018868_1,0,78,83,0,189,109
NODE_95115_length_214_cov_2.993711_1,0,0,0,0,75,6
NODE_95166_length_214_cov_2.415094_1,7,100,49,0,87,97
NODE_95294_length_214_cov_1.805031_1,4,5277,2753,0,5927,4676
NODE_95312_length_214_cov_1.792453_1,0,48,26,0,18,16
NODE_95315_length_214_cov_1.786164_1,0,22,0,0,64,29
NODE_95359_length_214_cov_1.522013_1,0,388,108,0,527,388
NODE_95374_length_214_cov_1.452830_1,0,81,12,0,215,179
NODE_95375_length_214_cov_1.446541_1,0,1440,334,0,1128,1889
NODE_95416_length_214_cov_1.207547_1,1,765,360,0,714,1107
NODE_95774_length_214_cov_1.201258_1,0,486,290,0,790,833
NODE_95834_length_214_cov_1.194969_1,0,150,28,0,163,211
NODE_96024_length_214_cov_1.094340_1,0,8,0,0,24,42
NODE_96051_length_214_cov_1.069182_1,0,1223,538,0,1098,1105
NODE_96131_length_214_cov_0.911950_1,1,3284,1054,0,2772,3636
NODE_96158_length_213_cov_779.227848_1,716,0,0,436,0,0
NODE_96160_length_213_cov_660.018987_1,414,0,0,240,0,0
NODE_96163_length_213_cov_484.278481_1,9,8,0,26,6,16
NODE_96165_length_213_cov_279.816456_1,287,0,0,171,0,8
NODE_96166_length_213_cov_278.500000_1,8,0,0,0,2,0
NODE_96167_length_213_cov_184.911392_1,124,0,0,42,0,0
NODE_96176_length_213_cov_114.227848_1,86,24,6,29,46,93
NODE_96178_length_213_cov_101.139241_1,55,0,0,74,0,0
NODE_96179_length_213_cov_100.329114_1,163,0,0,102,0,0
NODE_96181_length_213_cov_76.993671_1,83,0,0,17,0,0
NODE_96191_length_213_cov_36.924051_1,8,0,10,12,0,0
NODE_96192_length_213_cov_36.493671_1,106,14,7,30,11,2
NODE_96232_length_213_cov_4.246835_1,0,2,0,0,4,8
NODE_96255_length_213_cov_3.462025_1,0,55,9,0,70,57
NODE_96275_length_213_cov_2.721519_1,0,231,90,0,328,494
NODE_96465_length_213_cov_1.651899_1,0,355,95,0,350,264
NODE_96727_length_213_cov_1.215190_1,0,1691,535,0,1930,3104
NODE_96777_length_213_cov_1.208861_1,2,1273,621,0,1111,1246
NODE_97006_length_213_cov_1.196203_1,0,194,49,0,309,262
NODE_97273_length_212_cov_1203.178344_1,180,0,0,223,0,0
NODE_97276_length_212_cov_325.006369_1,26,4,14,33,43,44
NODE_97277_length_212_cov_263.267516_1,262,0,0,191,0,0
NODE_97280_length_212_cov_198.885350_1,103,49,14,37,10,40
NODE_97281_length_212_cov_92.802548_1,552,2,0,644,0,14
NODE_97289_length_212_cov_64.216561_1,116,1824,440,61,1536,821
NODE_97293_length_212_cov_45.471338_1,28,0,0,0,0,0
NODE_97294_length_212_cov_41.439490_1,114,0,4,35,0,0
NODE_97320_length_212_cov_9.280255_1,42,0,0,40,0,0
NODE_97342_length_212_cov_3.681529_1,25,0,0,54,6,4
NODE_97383_length_212_cov_2.452229_1,0,18,10,0,74,40
NODE_97443_length_212_cov_2.420382_1,0,15,27,0,29,72
NODE_97449_length_212_cov_2.394904_1,3,4349,1695,2,6532,11506
NODE_97477_length_212_cov_2.025478_1,0,0,9,0,4,13
NODE_97518_length_212_cov_1.828025_1,0,280,115,0,553,598
NODE_97528_length_212_cov_1.815287_1,0,3102,886,2,3970,4142
NODE_97651_length_212_cov_1.222930_1,0,147,87,0,313,386
NODE_98021_length_212_cov_1.216561_1,0,261,123,0,292,475
NODE_98138_length_212_cov_1.203822_1,0,441,169,0,535,727
NODE_98278_length_212_cov_1.057325_1,0,430,142,2,395,384
NODE_98410_length_211_cov_2244.160256_1,1180,1,0,766,0,0
NODE_98413_length_211_cov_441.403846_1,697,0,0,868,0,0
NODE_98415_length_211_cov_374.801282_1,110,20,3,122,32,9
NODE_98417_length_211_cov_307.121795_1,11624,3,1,13685,2,8
NODE_98418_length_211_cov_300.403846_1,144,0,0,120,0,0
NODE_98420_length_211_cov_144.339744_1,4,0,0,16,0,0
NODE_98487_length_211_cov_3.076923_1,2,6475,2806,0,2024,2848
NODE_98546_length_211_cov_2.461538_1,4,16366,6642,4,21518,31481
NODE_98645_length_211_cov_1.846154_1,0,77,44,0,59,34
NODE_98662_length_211_cov_1.826923_1,0,925,306,0,888,1740
NODE_98844_length_211_cov_1.230769_1,2,1457,402,0,1502,1456
NODE_98855_length_211_cov_1.230769_1,0,76,30,0,124,97
NODE_99130_length_211_cov_1.224359_1,0,1327,559,0,1651,1779
NODE_99369_length_211_cov_1.076923_1,0,1102,470,2,2150,1857
NODE_99495_length_210_cov_934.916129_1,1415,0,0,697,0,0
NODE_99505_length_210_cov_188.316129_1,895,0,2,859,2,2
NODE_99506_length_210_cov_164.025806_1,279,0,0,131,0,0
NODE_99520_length_210_cov_37.929032_1,236,0,0,53,0,0
NODE_99684_length_210_cov_2.374194_1,0,103,1,0,132,208
NODE_99684_length_210_cov_2.374194_2,0,0,12,0,33,9
NODE_99687_length_210_cov_2.335484_1,0,34,30,0,104,229
NODE_99727_length_210_cov_1.858065_1,0,16,8,0,23,10
NODE_99824_length_210_cov_1.483871_1,0,463,97,0,455,700
NODE_99996_length_210_cov_1.238710_1,0,3018,752,0,2293,2218
NODE_100208_length_210_cov_1.225806_1,0,36,8,0,62,47
NODE_100250_length_210_cov_1.219355_1,0,125,70,0,286,308
NODE_100318_length_210_cov_1.122581_1,0,859,196,0,799,567
NODE_100470_length_209_cov_3263.623377_1,325,0,0,181,0,0
NODE_100472_length_209_cov_372.896104_1,1605,0,0,789,0,0
NODE_100477_length_209_cov_134.636364_1,28,40,0,3,18,10
NODE_100482_length_209_cov_94.701299_1,38,0,0,4,0,0
NODE_100483_length_209_cov_94.623377_1,166,0,0,92,0,0
NODE_100487_length_209_cov_69.714286_1,89,2,0,76,8,4
NODE_100488_length_209_cov_67.357143_1,129,2,0,167,0,0
NODE_100489_length_209_cov_60.584416_1,117,2,2,12,5,6
NODE_100619_length_209_cov_2.467532_1,0,141,47,0,520,682
NODE_100638_length_209_cov_2.357143_1,0,83,26,0,168,310
NODE_100662_length_209_cov_2.116883_1,0,560,229,2,788,779
NODE_100664_length_209_cov_2.103896_1,26,0,0,0,0,0
NODE_100695_length_209_cov_1.863636_1,0,129,27,0,121,60
NODE_100710_length_209_cov_1.857143_1,0,1376,425,10,901,785
NODE_100732_length_209_cov_1.759740_1,0,48,20,0,81,49
NODE_100838_length_209_cov_1.246753_1,0,206,82,0,306,376
NODE_101453_length_208_cov_509.973856_1,877,4,8,371,10,6
NODE_101458_length_208_cov_176.888889_1,185,2,0,150,0,0
NODE_101507_length_208_cov_7.862745_1,1,0,0,0,0,0
NODE_101519_length_208_cov_5.013072_1,0,616,288,0,693,812
NODE_101556_length_208_cov_2.986928_1,6,34,14,0,98,44
NODE_101636_length_208_cov_2.431373_1,0,75,56,0,32,59
NODE_101678_length_208_cov_1.882353_1,4,2012,765,14,1970,2284
NODE_101685_length_208_cov_1.882353_1,6,67,53,0,82,66
NODE_101702_length_208_cov_1.862745_1,0,288,75,0,502,586
NODE_101705_length_208_cov_1.856209_1,0,257,74,0,172,108
NODE_101766_length_208_cov_1.516340_1,2,1449,466,0,1511,2254
NODE_101826_length_208_cov_1.254902_1,0,38,2,0,9,11
NODE_102242_length_208_cov_1.222222_1,0,61,24,0,32,43
NODE_102449_length_207_cov_1045.677632_1,12,0,0,68,0,0
NODE_102451_length_207_cov_309.690789_1,470,0,0,365,0,0
NODE_102456_length_207_cov_122.361842_1,72,0,0,28,0,0
NODE_102460_length_207_cov_104.223684_1,30,12,0,8,36,28
NODE_102466_length_207_cov_39.138158_1,66,0,0,32,0,0
NODE_102548_length_207_cov_3.138158_1,0,77,28,0,96,176
NODE_102702_length_207_cov_1.756579_1,0,704,252,0,526,610
NODE_102822_length_207_cov_1.263158_1,0,28,40,0,76,55
NODE_103191_length_207_cov_1.171053_1,0,178,44,0,310,565
NODE_103363_length_206_cov_2106.986755_1,933,0,0,886,0,0
NODE_103364_length_206_cov_1080.350993_1,90,0,0,86,0,0
NODE_103365_length_206_cov_1007.470199_1,238,0,0,222,0,0
NODE_103377_length_206_cov_121.066225_1,705,0,0,220,0,0
NODE_103378_length_206_cov_96.966887_1,10,4,0,22,4,0
NODE_103379_length_206_cov_95.655629_1,45,0,0,46,0,0
NODE_103442_length_205_cov_942.660000_1,76,0,0,28,0,4
NODE_103447_length_205_cov_238.166667_1,102,0,0,46,0,0
NODE_103450_length_205_cov_134.280000_1,0,0,8,8,0,0
NODE_103460_length_205_cov_61.060000_1,64,0,0,10,0,0
NODE_103525_length_204_cov_1478.100671_1,572,0,0,664,0,0
NODE_103526_length_204_cov_915.395973_1,300,0,0,296,0,0
NODE_103529_length_204_cov_341.577181_1,87,4,0,30,0,0
NODE_103532_length_204_cov_205.127517_1,23,0,0,22,0,0
NODE_103533_length_204_cov_167.322148_1,779,0,0,249,0,0
NODE_103534_length_204_cov_166.442953_1,439,0,0,140,0,0
NODE_103552_length_204_cov_44.422819_1,357,37,6,78,14,14
NODE_103560_length_204_cov_25.261745_1,52,2,0,5,0,14
NODE_103585_length_204_cov_4.543624_1,10,0,6,28,9,6
NODE_103620_length_203_cov_1157.587838_1,118,0,0,18,0,0
NODE_103621_length_203_cov_1127.641892_1,744,97,36,284,140,159
NODE_103622_length_203_cov_579.891892_1,10,0,0,26,0,0
NODE_103626_length_203_cov_168.641892_1,2,0,0,0,0,0
NODE_103628_length_203_cov_145.587838_1,0,0,0,13,0,0
NODE_103630_length_203_cov_109.439189_1,430,0,0,67,0,0
NODE_103631_length_203_cov_109.297297_1,43,0,0,50,0,0
NODE_103632_length_203_cov_108.283784_1,14,0,0,4,8,0
NODE_103649_length_203_cov_19.655405_1,52,20,14,18,18,24
NODE_103690_length_202_cov_304.414966_1,8,0,0,0,0,0
NODE_103693_length_202_cov_175.129252_1,30,0,0,22,0,0
NODE_103696_length_202_cov_154.959184_1,16,0,0,16,0,0
NODE_103703_length_202_cov_94.421769_1,113,0,0,27,0,0
NODE_103715_length_202_cov_31.190476_1,12,0,0,0,0,0
NODE_103724_length_202_cov_23.870748_1,9,0,0,0,4,8
NODE_103765_length_201_cov_932.520548_1,652,0,0,465,0,0
NODE_103776_length_201_cov_101.595890_1,12,6,0,28,5,10
NODE_103777_length_201_cov_84.369863_1,244,0,0,243,0,0
NODE_103792_length_201_cov_34.342466_1,47,14,2,52,2,6
NODE_103798_length_201_cov_27.020548_1,33,2,0,4,28,34
NODE_103800_length_201_cov_22.136986_1,6,0,0,0,0,0
NODE_103803_length_201_cov_18.630137_1,148,0,0,68,0,0
NODE_103854_length_201_cov_2.547945_1,0,0,2,0,0,0
NODE_103864_length_200_cov_483.496552_1,84,0,0,52,0,0
NODE_103871_length_200_cov_170.262069_1,86,0,0,91,4,4
NODE_103875_length_200_cov_109.006897_1,136,0,0,73,0,0
NODE_103884_length_200_cov_55.310345_1,12,0,0,6,0,0
NODE_103885_length_200_cov_55.096552_1,438,0,0,224,0,0
NODE_103900_length_200_cov_18.151724_1,20,0,0,7,0,0
NODE_103935_length_199_cov_731.638889_1,1681,0,0,1382,4,0
NODE_103937_length_199_cov_390.909722_1,154,6,0,90,4,12
NODE_103976_length_199_cov_7.277778_1,88,0,0,233,0,0
NODE_104004_length_198_cov_1084.895105_1,115,0,0,75,0,0
NODE_104005_length_198_cov_1010.643357_1,1890,0,0,648,0,0
NODE_104006_length_198_cov_800.545455_1,796,0,0,621,2,0
NODE_104008_length_198_cov_272.657343_1,25,0,0,0,0,0
NODE_104018_length_198_cov_114.860140_1,57,0,0,34,25,4
NODE_104053_length_198_cov_6.153846_1,16,0,0,41,0,0
NODE_104089_length_197_cov_100.732394_1,56,0,0,0,14,0
NODE_104092_length_197_cov_84.514085_1,130,12,0,35,20,21
NODE_104154_length_196_cov_1300.517730_1,31,0,0,0,0,0
NODE_104157_length_196_cov_473.794326_1,182,0,0,90,0,0
NODE_104161_length_196_cov_217.113475_1,28,0,0,0,0,0
NODE_104163_length_196_cov_191.326241_1,132,30,2,48,26,2
NODE_104169_length_196_cov_107.503546_1,43,2,0,26,4,2
NODE_104178_length_196_cov_42.631206_1,5,0,0,0,6,0
NODE_104184_length_196_cov_29.943262_1,35,0,0,6,0,0
NODE_104190_length_196_cov_19.390071_1,205,213,12,28,34,12
NODE_104246_length_195_cov_1430.571429_1,127,0,0,106,0,0
NODE_104248_length_195_cov_1239.014286_1,275,0,0,185,0,0
NODE_104251_length_195_cov_500.414286_1,159,0,0,152,0,0
NODE_104254_length_195_cov_335.821429_1,0,0,0,12,0,0
NODE_104258_length_195_cov_164.628571_1,276,42,0,111,0,0
NODE_104261_length_195_cov_109.921429_1,66,0,4,17,2,1
NODE_104262_length_195_cov_100.842857_1,90,0,0,54,0,0
NODE_104266_length_195_cov_63.935714_1,39,0,0,6,0,0
NODE_104277_length_195_cov_39.121429_1,23,0,0,14,0,0
NODE_104343_length_194_cov_1409.107914_1,188,82,0,106,0,0
NODE_104344_length_194_cov_839.539568_1,77,0,0,70,0,0
NODE_104345_length_194_cov_578.884892_1,1202,0,6,674,0,0
NODE_104346_length_194_cov_539.985612_1,65,0,0,44,0,0
NODE_104347_length_194_cov_485.352518_1,289,8,0,248,44,40
NODE_104348_length_194_cov_289.705036_1,299,0,0,475,0,0
NODE_104349_length_194_cov_268.712230_1,86,0,0,81,0,0
NODE_104350_length_194_cov_198.654676_1,259,0,0,119,12,4
NODE_104360_length_194_cov_70.294964_1,31,12,6,8,0,2
NODE_104377_length_194_cov_20.402878_1,17,0,0,11,0,0
NODE_104431_length_193_cov_1102.956522_1,113,0,0,167,0,0
NODE_104443_length_193_cov_82.094203_1,15,52,46,19,68,52
NODE_104446_length_193_cov_75.188406_1,163,0,0,36,0,0
NODE_104448_length_193_cov_47.253623_1,8,0,0,0,0,0
NODE_104522_length_192_cov_1208.861314_1,153,0,0,91,0,0
NODE_104523_length_192_cov_1162.875912_1,5073,0,1,8222,1,7
NODE_104526_length_192_cov_1044.795620_1,209,0,0,198,0,0
NODE_104539_length_192_cov_115.131387_1,254,1,0,317,0,2
NODE_104551_length_192_cov_36.350365_1,28,0,0,0,0,0
NODE_104560_length_192_cov_22.328467_1,61,0,0,42,0,0
NODE_104564_length_192_cov_19.109489_1,14,0,0,14,0,0
NODE_104616_length_191_cov_397.323529_1,561,0,0,221,0,0
NODE_104620_length_191_cov_214.580882_1,26,0,0,0,0,8
NODE_104687_length_190_cov_1522.185185_1,143,0,0,133,0,0
NODE_104688_length_190_cov_1200.503704_1,5497,0,0,3193,0,0
NODE_104690_length_190_cov_396.525926_1,148,0,0,118,0,0
NODE_104693_length_190_cov_351.600000_1,2191,0,0,3096,0,0
NODE_104695_length_190_cov_281.718519_1,940,19,2,301,12,15
NODE_104696_length_190_cov_218.185185_1,44,0,0,28,0,0
NODE_104697_length_190_cov_173.688889_1,142,0,0,36,0,0
NODE_104699_length_190_cov_161.777778_1,2,0,0,44,0,0
NODE_104702_length_190_cov_125.896296_1,453,0,0,807,0,1
NODE_104780_length_189_cov_262.679104_1,222,0,0,216,0,0
NODE_104782_length_189_cov_193.761194_1,41,0,0,20,0,0
NODE_104783_length_189_cov_176.059701_1,93,15,0,0,0,2
NODE_104827_length_189_cov_10.335821_1,101,26,38,34,40,56
NODE_104876_length_188_cov_387.721805_1,2,0,0,0,0,0
NODE_104880_length_188_cov_309.157895_1,172,302,34,60,183,138
NODE_104882_length_188_cov_246.210526_1,40,0,0,8,0,0
NODE_104883_length_188_cov_241.413534_1,1433,0,0,2098,0,1
NODE_104911_length_188_cov_15.187970_1,3,0,0,2,0,4
NODE_104912_length_188_cov_15.022556_1,104,0,0,30,0,0
NODE_104967_length_187_cov_661.143939_1,321,10,10,303,184,242
NODE_104971_length_187_cov_239.075758_1,112,15,2,84,68,9
NODE_104972_length_187_cov_227.742424_1,45,63,1,27,2,12
