gene,SS0127_S17,SS0126_S16,SS0124_S14,SS0125_S15,SS0123_S13,SS0122_S12
NODE_7_length_88770_cov_446.852708_6,2893,3,2661,26,1,2
NODE_7_length_88770_cov_446.852708_7,23451,2218,15044,2981,2852,962
NODE_7_length_88770_cov_446.852708_8,51366,7458,36939,7827,8701,3086
NODE_7_length_88770_cov_446.852708_9,3259,666,3566,1668,876,207
NODE_7_length_88770_cov_446.852708_10,5342,985,3722,2384,1538,348
NODE_7_length_88770_cov_446.852708_11,8977,1737,6226,2278,1867,348
NODE_7_length_88770_cov_446.852708_12,8229,1945,7422,2418,2129,876
NODE_7_length_88770_cov_446.852708_13,1470,587,2576,1633,1014,334
NODE_7_length_88770_cov_446.852708_14,287989,47939,191708,39700,38877,23067
NODE_7_length_88770_cov_446.852708_15,3668,998,5285,4375,2277,389
NODE_7_length_88770_cov_446.852708_16,71010,2053,44625,4496,2926,826
NODE_7_length_88770_cov_446.852708_17,43039,2780,25883,5919,3951,1129
NODE_7_length_88770_cov_446.852708_18,6227,386,4081,1018,668,116
NODE_7_length_88770_cov_446.852708_19,19543,7750,12114,8590,7749,2651
NODE_7_length_88770_cov_446.852708_20,154,765,334,419,635,246
NODE_7_length_88770_cov_446.852708_21,465,14,573,34,30,0
NODE_7_length_88770_cov_446.852708_22,11390,732,17359,1012,733,250
NODE_7_length_88770_cov_446.852708_23,893,0,1354,2,0,0
NODE_7_length_88770_cov_446.852708_24,727,0,1356,2,0,0
NODE_7_length_88770_cov_446.852708_25,391,249,990,541,354,130
NODE_7_length_88770_cov_446.852708_26,457,219,1314,771,571,130
NODE_7_length_88770_cov_446.852708_27,1177,0,1482,12,67,0
NODE_7_length_88770_cov_446.852708_28,5407,209,6523,321,353,56
NODE_7_length_88770_cov_446.852708_29,17356,1400,18035,961,1312,474
NODE_7_length_88770_cov_446.852708_30,6306,705,7119,570,635,406
NODE_7_length_88770_cov_446.852708_31,19545,771,13815,2435,1811,262
NODE_7_length_88770_cov_446.852708_32,50277,10685,34910,14288,14547,4239
NODE_7_length_88770_cov_446.852708_33,6515,721,6819,1021,899,262
NODE_7_length_88770_cov_446.852708_34,1337,14,2296,8,8,6
NODE_7_length_88770_cov_446.852708_35,1116,11,2090,2,7,2
NODE_7_length_88770_cov_446.852708_36,1921,40,3512,109,33,6
NODE_7_length_88770_cov_446.852708_37,9842,1484,10473,3119,1853,521
NODE_7_length_88770_cov_446.852708_38,6036,1093,8897,2696,1537,446
NODE_7_length_88770_cov_446.852708_39,209,6,599,7,0,0
NODE_7_length_88770_cov_446.852708_40,4432,252,5788,529,476,5294
NODE_7_length_88770_cov_446.852708_41,4782,511,7706,705,615,176
NODE_7_length_88770_cov_446.852708_42,40490,7676,35736,6816,7188,2155
NODE_7_length_88770_cov_446.852708_43,70844,801,52622,911,884,376
NODE_7_length_88770_cov_446.852708_44,72461,1032,50527,1122,1183,418
NODE_7_length_88770_cov_446.852708_45,788,2,1104,2,4,0
NODE_7_length_88770_cov_446.852708_46,23801,14412,17023,19379,14568,4637
NODE_7_length_88770_cov_446.852708_47,667,0,1221,0,2,0
NODE_7_length_88770_cov_446.852708_48,4145,128,4585,151,220,50
NODE_7_length_88770_cov_446.852708_49,889,117,2731,133,174,38
NODE_7_length_88770_cov_446.852708_50,323,75,814,58,53,10
NODE_7_length_88770_cov_446.852708_51,2156,82,3754,81,131,69
NODE_7_length_88770_cov_446.852708_52,2151,333,3833,265,273,146
NODE_7_length_88770_cov_446.852708_53,688,51,1613,61,109,44
NODE_7_length_88770_cov_446.852708_54,4179,371,5816,591,396,180
NODE_7_length_88770_cov_446.852708_55,2925,166,6580,219,246,107
NODE_7_length_88770_cov_446.852708_56,15028,2243,21948,1951,1907,1173
NODE_7_length_88770_cov_446.852708_57,2433,1,1956,0,0,0
NODE_7_length_88770_cov_446.852708_58,7179,2252,8180,3432,2668,886
NODE_7_length_88770_cov_446.852708_59,2844,322,7069,467,411,87
NODE_7_length_88770_cov_446.852708_60,3204,213,7539,386,315,101
NODE_7_length_88770_cov_446.852708_61,1554,146,4132,164,135,38
NODE_7_length_88770_cov_446.852708_62,9912,1078,9619,1684,1450,465
NODE_7_length_88770_cov_446.852708_63,5290,1063,6891,2228,1581,451
NODE_7_length_88770_cov_446.852708_64,66294,12454,65077,6077,7162,4706
NODE_9_length_85320_cov_628.812291_1,4481,232,9668,402,333,84
NODE_9_length_85320_cov_628.812291_2,2323,89,4303,91,77,14
NODE_9_length_85320_cov_628.812291_3,2048,446,4482,684,736,272
NODE_9_length_85320_cov_628.812291_4,6638,1892,11244,1539,1572,464
NODE_9_length_85320_cov_628.812291_5,1692221,34507,1091169,2518,1713,713
NODE_9_length_85320_cov_628.812291_6,134,4,529,0,4,0
NODE_9_length_85320_cov_628.812291_7,576,63,865,53,26,14
NODE_9_length_85320_cov_628.812291_8,3990,792,5815,164,411,255
NODE_9_length_85320_cov_628.812291_9,2571,574,3609,273,364,166
NODE_9_length_85320_cov_628.812291_10,2952,1960,3754,4128,2463,708
NODE_9_length_85320_cov_628.812291_11,1578,1319,2058,1475,1494,477
NODE_9_length_85320_cov_628.812291_12,1062,148,2100,649,272,84
NODE_9_length_85320_cov_628.812291_13,12250,2604,9910,1997,1386,677
NODE_9_length_85320_cov_628.812291_14,4198,1378,4252,2022,1803,445
NODE_9_length_85320_cov_628.812291_15,21387,2062,18431,4538,2723,517
NODE_9_length_85320_cov_628.812291_16,13132,2412,12501,3116,2761,836
NODE_9_length_85320_cov_628.812291_17,3934,0,3093,0,0,0
NODE_9_length_85320_cov_628.812291_18,6748,838,5844,1053,1153,242
NODE_9_length_85320_cov_628.812291_19,25812,3595,20882,3735,3429,1187
NODE_9_length_85320_cov_628.812291_20,22768,922,20952,2046,1424,414
NODE_9_length_85320_cov_628.812291_21,1354,27,3747,114,53,2
NODE_9_length_85320_cov_628.812291_22,1056,65,3903,105,108,34
NODE_9_length_85320_cov_628.812291_23,245,2,870,1,11,0
NODE_9_length_85320_cov_628.812291_24,6117,2255,6757,1824,1483,780
NODE_9_length_85320_cov_628.812291_25,15718,2149,18756,2650,2599,790
NODE_9_length_85320_cov_628.812291_26,1099,64,3234,174,141,40
NODE_9_length_85320_cov_628.812291_27,4381,73,7150,174,218,48
NODE_9_length_85320_cov_628.812291_28,2028,294,3704,415,339,24
NODE_9_length_85320_cov_628.812291_29,71716,1476,52515,4678,1475,254
NODE_9_length_85320_cov_628.812291_30,3809,11,3107,21,23,26
NODE_9_length_85320_cov_628.812291_31,1701,0,1577,0,0,0
NODE_9_length_85320_cov_628.812291_32,431,3,768,27,9,3
NODE_9_length_85320_cov_628.812291_33,8598,951,9103,933,914,477
NODE_9_length_85320_cov_628.812291_34,625,0,1360,0,6,0
NODE_9_length_85320_cov_628.812291_35,8523,1786,12649,2138,1682,734
NODE_9_length_85320_cov_628.812291_36,6209,7,12239,8,18,6
NODE_9_length_85320_cov_628.812291_37,5007,173,8840,528,245,52
NODE_9_length_85320_cov_628.812291_38,265,0,1141,0,0,0
NODE_9_length_85320_cov_628.812291_39,23003,4211,20550,3640,4359,1884
NODE_9_length_85320_cov_628.812291_40,3828,1,2598,10,24,7
NODE_9_length_85320_cov_628.812291_41,10740,3797,10995,6544,5484,2015
NODE_9_length_85320_cov_628.812291_42,2060,26,2837,65,153,8
NODE_9_length_85320_cov_628.812291_43,5886,545,5861,875,509,147
NODE_9_length_85320_cov_628.812291_44,10795,581,9256,1325,1150,141
NODE_9_length_85320_cov_628.812291_45,1509,122,3358,69,142,56
NODE_9_length_85320_cov_628.812291_46,4364,443,7272,319,472,98
NODE_9_length_85320_cov_628.812291_47,16284,1487,16054,744,930,731
NODE_9_length_85320_cov_628.812291_48,482,2,980,0,0,0
NODE_9_length_85320_cov_628.812291_49,592,57,1456,197,136,6
NODE_9_length_85320_cov_628.812291_50,1185,93,3058,355,162,39
NODE_9_length_85320_cov_628.812291_51,4339,0,3886,1,6,0
NODE_9_length_85320_cov_628.812291_52,62202,12091,44638,25126,23469,5104
NODE_9_length_85320_cov_628.812291_53,87224,2431,48639,18951,10279,945
NODE_9_length_85320_cov_628.812291_54,305206,103429,195794,117708,112817,39656
NODE_9_length_85320_cov_628.812291_55,512,1,1041,2,2,0
NODE_9_length_85320_cov_628.812291_56,390,2,1021,0,0,0
NODE_9_length_85320_cov_628.812291_57,5513,381,16418,908,649,187
NODE_9_length_85320_cov_628.812291_58,4946,456,9783,1076,766,165
NODE_9_length_85320_cov_628.812291_59,362,7,1380,0,2,0
NODE_9_length_85320_cov_628.812291_60,28,0,117,0,0,0
NODE_9_length_85320_cov_628.812291_61,0,0,28,0,0,0
NODE_9_length_85320_cov_628.812291_62,0,0,3,0,0,0
NODE_9_length_85320_cov_628.812291_64,0,0,6,0,0,0
NODE_9_length_85320_cov_628.812291_65,48,0,352,0,0,0
NODE_9_length_85320_cov_628.812291_66,906,44,3178,105,69,74
NODE_9_length_85320_cov_628.812291_67,13741,6450,15168,5129,5010,3606
NODE_9_length_85320_cov_628.812291_68,342,778,743,1150,1703,58
NODE_9_length_85320_cov_628.812291_69,173,27,527,5,16,1
NODE_9_length_85320_cov_628.812291_70,1138,366,1182,269,314,108
NODE_9_length_85320_cov_628.812291_71,8381,304,20502,517,456,161
NODE_9_length_85320_cov_628.812291_72,17730,54,18057,36,70,20
NODE_12_length_84605_cov_817.129698_1,607,0,1422,0,0,0
NODE_12_length_84605_cov_817.129698_2,23831,1147,22467,1111,1001,320
NODE_12_length_84605_cov_817.129698_3,7707,920,8946,415,421,474
NODE_12_length_84605_cov_817.129698_4,1267,0,2400,20,0,0
NODE_12_length_84605_cov_817.129698_5,631,20,1026,8,0,0
NODE_12_length_84605_cov_817.129698_6,927,0,2280,8,12,8
NODE_12_length_84605_cov_817.129698_7,79,0,519,2,0,0
NODE_12_length_84605_cov_817.129698_8,496,8,1192,12,0,10
NODE_12_length_84605_cov_817.129698_9,2849,729,2736,895,868,232
NODE_12_length_84605_cov_817.129698_10,7737,1149,8617,2153,1651,455
NODE_12_length_84605_cov_817.129698_11,7984,862,11712,2256,1485,427
NODE_12_length_84605_cov_817.129698_12,25871,3497,20269,1409,2007,754
NODE_12_length_84605_cov_817.129698_13,10774,558,19883,481,504,104
NODE_12_length_84605_cov_817.129698_14,1642,0,1996,0,0,0
NODE_12_length_84605_cov_817.129698_15,5222,1303,3782,1496,1285,425
NODE_12_length_84605_cov_817.129698_16,33078,35176,22964,24627,26535,9549
NODE_12_length_84605_cov_817.129698_17,26447,4871,15411,10415,8406,1402
NODE_12_length_84605_cov_817.129698_18,16497,1662,15550,2113,1615,764
NODE_12_length_84605_cov_817.129698_19,2470,2828,3185,776,1366,616
NODE_12_length_84605_cov_817.129698_20,431,2,1580,0,0,0
NODE_12_length_84605_cov_817.129698_21,214,4,897,0,0,0
NODE_12_length_84605_cov_817.129698_22,246,0,869,0,0,0
NODE_12_length_84605_cov_817.129698_23,239,0,971,0,4,0
NODE_12_length_84605_cov_817.129698_24,390,0,1083,0,0,0
NODE_12_length_84605_cov_817.129698_25,3436,204,4405,183,150,84
NODE_12_length_84605_cov_817.129698_26,30000,3158,19409,3580,2942,1535
NODE_12_length_84605_cov_817.129698_27,5974,432,5847,930,575,179
NODE_12_length_84605_cov_817.129698_28,911,419,2725,1031,765,99
NODE_12_length_84605_cov_817.129698_29,5131,2425,7257,3799,2937,777
NODE_12_length_84605_cov_817.129698_30,11979,6029,8783,5320,4844,1864
NODE_12_length_84605_cov_817.129698_31,114502,100939,80558,83281,82397,36489
NODE_12_length_84605_cov_817.129698_32,136,0,510,0,0,0
NODE_12_length_84605_cov_817.129698_33,331,1,1220,0,0,0
NODE_12_length_84605_cov_817.129698_34,2748,779,2473,985,1146,288
NODE_12_length_84605_cov_817.129698_35,1523,359,3809,1456,885,177
NODE_12_length_84605_cov_817.129698_36,2709,276,1832,3867,1433,83
NODE_12_length_84605_cov_817.129698_37,81559,104858,53461,183236,143827,45939
NODE_12_length_84605_cov_817.129698_38,2371,572,5329,596,724,174
NODE_12_length_84605_cov_817.129698_39,8076,104,23858,74,25,30
NODE_12_length_84605_cov_817.129698_40,4972,494,9775,301,307,76
NODE_12_length_84605_cov_817.129698_41,172,0,812,0,0,0
NODE_12_length_84605_cov_817.129698_42,16962,8411,31143,5961,4362,1923
NODE_12_length_84605_cov_817.129698_43,5271,1086,9444,1547,631,174
NODE_12_length_84605_cov_817.129698_44,4352,172,12831,341,294,50
NODE_12_length_84605_cov_817.129698_45,1485,12,4699,0,6,0
NODE_12_length_84605_cov_817.129698_46,1927,28,3916,7,82,14
NODE_12_length_84605_cov_817.129698_47,232,0,547,0,0,0
NODE_12_length_84605_cov_817.129698_48,88,0,125,0,0,0
NODE_12_length_84605_cov_817.129698_49,168,0,361,0,0,0
NODE_12_length_84605_cov_817.129698_50,316,8,704,10,10,14
NODE_12_length_84605_cov_817.129698_51,377,8,1116,0,0,0
NODE_12_length_84605_cov_817.129698_52,2228,22,5465,6,0,10
NODE_12_length_84605_cov_817.129698_53,3735,106,5476,28,24,64
NODE_12_length_84605_cov_817.129698_54,1352,4,2505,10,0,104
NODE_12_length_84605_cov_817.129698_55,695,897,1832,846,709,314
NODE_12_length_84605_cov_817.129698_56,1184,253,2888,147,290,72
NODE_12_length_84605_cov_817.129698_57,2623,213,3915,163,184,94
NODE_12_length_84605_cov_817.129698_58,12453,981,10793,2147,1432,283
NODE_12_length_84605_cov_817.129698_59,102266,23814,60402,25543,19971,7876
NODE_12_length_84605_cov_817.129698_60,150634,30784,107281,36247,32288,10997
NODE_12_length_84605_cov_817.129698_61,26710,5071,19866,6198,5936,1936
NODE_12_length_84605_cov_817.129698_62,9093,0,7525,8,2,4
NODE_12_length_84605_cov_817.129698_63,111925,5454,74886,11711,6406,1634
NODE_12_length_84605_cov_817.129698_64,93,0,260,0,0,0
NODE_12_length_84605_cov_817.129698_65,3719,396,5472,476,398,134
NODE_12_length_84605_cov_817.129698_66,9652,1043,13929,1299,1009,291
NODE_12_length_84605_cov_817.129698_67,3451,6,3030,55,40,0
NODE_12_length_84605_cov_817.129698_68,48944,397,33562,1113,688,108
NODE_13_length_80722_cov_421.801753_1,796,88,1735,107,83,52
NODE_13_length_80722_cov_421.801753_2,4741,1009,7250,1360,1079,460
NODE_13_length_80722_cov_421.801753_3,5416,316,11105,404,257,251
NODE_13_length_80722_cov_421.801753_4,6065,373,13777,408,207,108
NODE_13_length_80722_cov_421.801753_5,4436,1929,5750,1314,1807,602
NODE_13_length_80722_cov_421.801753_6,163,55,919,77,98,6
NODE_13_length_80722_cov_421.801753_7,958,632,2208,589,616,174
NODE_13_length_80722_cov_421.801753_8,1057,801,2112,1031,918,322
NODE_13_length_80722_cov_421.801753_9,24198,1199,42324,1095,1229,589
NODE_13_length_80722_cov_421.801753_10,171,0,535,2,8,6
NODE_13_length_80722_cov_421.801753_11,18051,3671,17867,5136,4548,1541
NODE_13_length_80722_cov_421.801753_12,2807,424,6203,56,550,175
NODE_13_length_80722_cov_421.801753_13,3726,119,6591,281,175,20
NODE_13_length_80722_cov_421.801753_14,6103,561,4366,705,639,151
NODE_13_length_80722_cov_421.801753_15,5622,1581,4730,1418,1322,506
NODE_13_length_80722_cov_421.801753_16,1423,315,1423,340,543,125
NODE_13_length_80722_cov_421.801753_17,10883,1535,14738,1842,2377,761
NODE_13_length_80722_cov_421.801753_18,15966,2137,16271,1632,2567,861
NODE_13_length_80722_cov_421.801753_19,244,195,1019,8,187,10
NODE_13_length_80722_cov_421.801753_20,348,0,1397,0,2,2
NODE_13_length_80722_cov_421.801753_21,157,0,794,0,14,0
NODE_13_length_80722_cov_421.801753_22,631,2,1984,0,0,0
NODE_13_length_80722_cov_421.801753_23,377,0,1427,4,0,0
NODE_13_length_80722_cov_421.801753_24,4873,346,4622,480,584,187
NODE_13_length_80722_cov_421.801753_25,1671,16,3620,63,55,2
NODE_13_length_80722_cov_421.801753_26,429,0,959,0,2,0
NODE_13_length_80722_cov_421.801753_27,13129,1060,18630,1922,1610,405
NODE_13_length_80722_cov_421.801753_28,21975,7606,14674,7356,7730,2085
NODE_13_length_80722_cov_421.801753_29,43420,26155,25344,18598,22185,8111
NODE_13_length_80722_cov_421.801753_30,21170,685,19396,601,902,321
NODE_13_length_80722_cov_421.801753_31,9197,431,21705,786,547,186
NODE_13_length_80722_cov_421.801753_32,13619,2825,12684,6248,5410,1136
NODE_13_length_80722_cov_421.801753_33,983,0,1509,2,1,0
NODE_13_length_80722_cov_421.801753_34,7782,3864,6940,6531,6417,1647
NODE_13_length_80722_cov_421.801753_35,2261,868,2242,1607,1409,353
NODE_13_length_80722_cov_421.801753_36,10637,1762,13821,4693,2865,837
NODE_13_length_80722_cov_421.801753_37,214,0,472,0,0,0
NODE_13_length_80722_cov_421.801753_38,15522,1382,10842,2030,1877,631
NODE_13_length_80722_cov_421.801753_39,8920,677,6352,2326,1368,216
NODE_13_length_80722_cov_421.801753_40,39399,8345,29435,14150,15108,3464
NODE_13_length_80722_cov_421.801753_41,67148,9601,44035,14073,15613,5973
NODE_13_length_80722_cov_421.801753_42,291,0,528,0,4,0
NODE_13_length_80722_cov_421.801753_43,11072,878,18665,1351,1158,365
NODE_13_length_80722_cov_421.801753_44,1127,8,3020,28,42,4
NODE_13_length_80722_cov_421.801753_45,218,0,682,39,42,7
NODE_13_length_80722_cov_421.801753_46,1821,203,3828,193,183,46
NODE_13_length_80722_cov_421.801753_47,20760,1764,21675,2222,2186,923
NODE_13_length_80722_cov_421.801753_48,41493,1522,29340,3361,2368,503
NODE_13_length_80722_cov_421.801753_49,482,10,657,28,12,0
NODE_13_length_80722_cov_421.801753_50,12343,1090,13943,1888,1402,395
NODE_13_length_80722_cov_421.801753_51,2699,269,3065,867,436,80
NODE_14_length_80493_cov_897.301462_1,2943,275,6154,466,600,122
NODE_14_length_80493_cov_897.301462_2,3327,6,4443,0,6,0
NODE_14_length_80493_cov_897.301462_3,9420,1152,12711,2181,1795,642
NODE_14_length_80493_cov_897.301462_4,1423,30,1684,4,12,28
NODE_14_length_80493_cov_897.301462_5,5037,171,5368,499,305,56
NODE_14_length_80493_cov_897.301462_6,7002,1330,8389,1931,1655,508
NODE_14_length_80493_cov_897.301462_7,23278,2630,22057,2830,2044,996
NODE_14_length_80493_cov_897.301462_8,30068,5142,27361,3939,3837,1501
NODE_14_length_80493_cov_897.301462_9,25925,4364,17308,5408,4945,1241
NODE_14_length_80493_cov_897.301462_10,38833,3394,27730,1869,1939,860
NODE_14_length_80493_cov_897.301462_11,61187,9848,37262,8967,10329,3334
NODE_14_length_80493_cov_897.301462_12,65628,8206,45244,8652,8481,2658
NODE_14_length_80493_cov_897.301462_13,33658,3682,23780,4808,5443,1073
NODE_14_length_80493_cov_897.301462_14,63035,9189,45322,9139,9790,2180
NODE_14_length_80493_cov_897.301462_15,22114,7204,14917,6052,7515,2024
NODE_14_length_80493_cov_897.301462_16,23404,2295,17904,2343,3233,593
NODE_14_length_80493_cov_897.301462_17,35062,4075,26776,5140,5066,1050
NODE_14_length_80493_cov_897.301462_18,28379,4323,23809,3872,3829,855
NODE_14_length_80493_cov_897.301462_19,19073,2116,17482,2475,2908,523
NODE_14_length_80493_cov_897.301462_20,7761,1674,8871,2029,1989,358
NODE_14_length_80493_cov_897.301462_21,19386,10236,15974,9031,8781,2534
NODE_14_length_80493_cov_897.301462_22,60588,7694,45641,8134,9039,2395
NODE_14_length_80493_cov_897.301462_23,35125,10816,26690,11222,11858,3256
NODE_14_length_80493_cov_897.301462_24,40891,5079,34676,7753,6902,1618
NODE_14_length_80493_cov_897.301462_25,36855,3856,28911,6030,5647,904
NODE_14_length_80493_cov_897.301462_26,13028,2211,11181,3003,2528,577
NODE_14_length_80493_cov_897.301462_27,26289,3209,20872,2913,2918,1030
NODE_14_length_80493_cov_897.301462_28,18926,4585,13667,5180,4381,1266
NODE_14_length_80493_cov_897.301462_29,92690,17550,70201,31884,23138,6311
NODE_14_length_80493_cov_897.301462_30,49258,2000,34221,6688,3826,459
NODE_14_length_80493_cov_897.301462_31,13727,1558,8523,3612,2342,415
NODE_14_length_80493_cov_897.301462_32,24452,3953,17533,6165,4359,1132
NODE_14_length_80493_cov_897.301462_33,78248,4333,53967,6625,5045,1154
NODE_14_length_80493_cov_897.301462_34,92073,8863,54791,18761,12916,2678
NODE_14_length_80493_cov_897.301462_35,78422,8288,46515,10367,8010,3064
NODE_14_length_80493_cov_897.301462_36,69867,1580,42834,5651,3373,357
NODE_14_length_80493_cov_897.301462_37,46209,11237,32624,14870,12148,3781
NODE_14_length_80493_cov_897.301462_38,51446,9583,37746,12319,9176,2662
NODE_14_length_80493_cov_897.301462_39,32748,2947,23919,3710,3528,1810
NODE_14_length_80493_cov_897.301462_40,32095,2527,25467,3920,2660,988
NODE_14_length_80493_cov_897.301462_41,1637,4,1111,1,0,0
NODE_14_length_80493_cov_897.301462_42,2598,1324,3457,677,412,118
NODE_14_length_80493_cov_897.301462_43,377,4,1373,0,0,0
NODE_14_length_80493_cov_897.301462_44,1805,6,1037,9,19,0
NODE_14_length_80493_cov_897.301462_45,6776,3,5094,4,0,0
NODE_14_length_80493_cov_897.301462_46,34126,1067151,26205,457336,413209,221491
NODE_14_length_80493_cov_897.301462_47,11271,80387,10442,70089,51814,19961
NODE_14_length_80493_cov_897.301462_48,2905,34666,6038,21125,21873,6940
NODE_14_length_80493_cov_897.301462_49,326,0,1077,0,0,0
NODE_14_length_80493_cov_897.301462_50,2495,7581,7413,14412,8086,1019
NODE_14_length_80493_cov_897.301462_51,928,19478,2427,16019,14361,3215
NODE_14_length_80493_cov_897.301462_52,2339,12224,4966,8094,8035,2174
NODE_14_length_80493_cov_897.301462_53,3476,8899,9815,4793,4107,1836
NODE_14_length_80493_cov_897.301462_54,3047,13051,10399,6724,5620,2067
NODE_14_length_80493_cov_897.301462_55,1841,6549,5275,3183,2838,1270
NODE_14_length_80493_cov_897.301462_56,6812,16404,14211,7949,6383,2601
NODE_14_length_80493_cov_897.301462_57,0,0,19,0,0,0
NODE_14_length_80493_cov_897.301462_58,0,0,3,0,0,0
NODE_14_length_80493_cov_897.301462_59,576,135,681,510,142,12
NODE_14_length_80493_cov_897.301462_60,7256,392,20882,490,360,80
NODE_14_length_80493_cov_897.301462_61,3738,86,5766,96,96,32
NODE_14_length_80493_cov_897.301462_62,541,92,1600,403,156,38
NODE_14_length_80493_cov_897.301462_63,3211,88,8102,363,121,31
NODE_14_length_80493_cov_897.301462_64,0,0,65,0,0,0
NODE_14_length_80493_cov_897.301462_65,0,0,7,0,0,0
NODE_14_length_80493_cov_897.301462_66,0,0,212,0,0,0
NODE_14_length_80493_cov_897.301462_67,74,0,573,0,0,0
NODE_14_length_80493_cov_897.301462_68,1063,0,1766,0,0,0
NODE_14_length_80493_cov_897.301462_69,3173,2478,5377,522,1319,615
NODE_14_length_80493_cov_897.301462_70,115,3,381,1,1,1
